loan_id,customer_id,loan_type,principal_amount,interest_rate,term_months,monthly_payment,outstanding_balance,application_date,approval_date,disbursement_date,maturity_date,status,collateral_type,credit_score_at_application,debt_to_income_ratio,late_payments_count,days_past_due,created_at
PMLA-L000486-SYN,PMLA-C001452-SYN,MORTGAGE,748024.57,5.28,180,4363.48,748024.57,2022-04-14,2022-04-30,2022-05-08,2037-02-10,APPROVED,SAVINGS,686,0.45,0,0,2026-01-10 21:04:43
PMLA-L000487-SYN,PMLA-C000214-SYN,PERSONAL,7966.69,10.57,12,697.09,7966.69,2020-11-14,2020-12-14,2020-12-16,2021-12-09,APPROVED,NONE,779,0.41,0,0,2026-01-10 21:04:43
PMLA-L000488-SYN,PMLA-C001222-SYN,PERSONAL,16802.65,9.86,12,1470.23,16802.65,2019-01-26,2019-01-29,2019-02-09,2020-01-24,APPROVED,NONE,583,0.22,0,0,2026-01-10 21:04:43
PMLA-L000489-SYN,PMLA-C000006-SYN,MORTGAGE,779850.01,10.18,180,4549.13,779850.01,2018-10-28,2018-11-01,2018-11-12,2033-08-14,APPROVED,SAVINGS,765,0.43,0,0,2026-01-10 21:04:43
PMLA-L000490-SYN,PMLA-C000876-SYN,MORTGAGE,1090882.8,9.14,60,19090.45,1090882.8,2020-10-14,2020-10-15,2020-10-23,2025-09-19,APPROVED,VEHICLE,816,0.4,0,0,2026-01-10 21:04:43
PMLA-L000491-SYN,PMLA-C001232-SYN,BUSINESS,422665.16,8.74,84,5283.31,422665.16,2023-12-12,2023-12-30,2024-01-11,2030-11-23,APPROVED,VEHICLE,812,0.21,0,0,2026-01-10 21:04:43
PMLA-L000492-SYN,PMLA-C000088-SYN,AUTO,24585.27,9.49,48,537.8,24585.27,2019-03-05,2019-03-24,2019-03-25,2023-03-03,APPROVED,SAVINGS,773,0.47,0,0,2026-01-10 21:04:43
PMLA-L000493-SYN,PMLA-C001402-SYN,AUTO,66619.76,11.98,72,971.54,66619.76,2022-05-23,2022-06-09,2022-06-17,2028-05-08,APPROVED,SAVINGS,704,0.21,0,0,2026-01-10 21:04:43
PMLA-L000494-SYN,PMLA-C001456-SYN,MORTGAGE,1208344.56,2.79,180,7048.68,0,2019-12-24,2020-01-13,2020-01-27,2034-10-26,CLOSED,PROPERTY,812,0.27,0,0,2026-01-10 21:04:43
PMLA-L000495-SYN,PMLA-C000677-SYN,AUTO,74001.67,6.62,48,1618.79,35225.71,2019-10-19,2019-11-16,2019-11-24,2023-10-26,ACTIVE,NONE,727,0.31,1,0,2026-01-10 21:04:43
PMLA-L000496-SYN,PMLA-C001432-SYN,MORTGAGE,620311.54,6.06,360,1809.24,620311.54,2023-04-21,2023-04-25,2023-05-01,2052-11-18,APPROVED,SAVINGS,844,0.4,0,0,2026-01-10 21:04:43
PMLA-L000497-SYN,PMLA-C000008-SYN,AUTO,35817.44,8.56,36,1044.68,0,2020-12-17,2020-12-22,2020-12-24,2023-12-07,CLOSED,VEHICLE,807,0.22,0,0,2026-01-10 21:04:43
PMLA-L000498-SYN,PMLA-C000924-SYN,PERSONAL,35208.98,11.3,60,616.16,35208.98,2020-09-07,2020-09-18,2020-10-01,2025-08-23,APPROVED,NONE,786,0.34,0,0,2026-01-10 21:04:43
PMLA-L000499-SYN,PMLA-C000462-SYN,MORTGAGE,725595.09,9.04,60,12697.91,725595.09,2018-11-27,2018-12-15,2018-12-26,2023-11-19,APPROVED,VEHICLE,775,0.35,0,0,2026-01-10 21:04:43
PMLA-L000500-SYN,PMLA-C000722-SYN,MORTGAGE,306337.75,10.1,120,2680.46,306337.75,2023-01-22,2023-02-08,2023-02-21,2032-12-17,APPROVED,SAVINGS,757,0.3,0,0,2026-01-10 21:04:43
PMLA-L000501-SYN,PMLA-C001148-SYN,PERSONAL,47696.07,3.1,48,1043.35,47696.07,2018-01-07,,,,REJECTED,NONE,699,0.39,0,0,2026-01-10 21:04:43
PMLA-L000502-SYN,PMLA-C000572-SYN,MORTGAGE,459943.05,10.84,300,1609.8,459943.05,2023-09-29,,,,REJECTED,PROPERTY,762,0.16,0,0,2026-01-10 21:04:43
PMLA-L000503-SYN,PMLA-C001146-SYN,STUDENT,96658.81,3.68,180,563.84,96658.81,2019-12-19,2020-01-07,2020-01-10,2034-10-20,APPROVED,NONE,813,0.47,0,0,2026-01-10 21:04:43
PMLA-L000504-SYN,PMLA-C000008-SYN,MORTGAGE,1247473.12,5.9,360,3638.46,486583.08,2021-07-05,2021-07-11,2021-07-25,2051-02-04,ACTIVE,SAVINGS,629,0.28,0,0,2026-01-10 21:04:43
PMLA-L000505-SYN,PMLA-C000410-SYN,MORTGAGE,810016.68,6.27,120,7087.65,613257.46,2022-06-07,2022-07-01,2022-07-06,2032-05-09,ACTIVE,NONE,834,0.33,2,0,2026-01-10 21:04:43
PMLA-L000506-SYN,PMLA-C001361-SYN,PERSONAL,35447.92,4.89,12,3101.69,35447.92,2023-02-05,2023-02-28,2023-03-02,2024-02-23,APPROVED,NONE,617,0.41,0,0,2026-01-10 21:04:43
PMLA-L000507-SYN,PMLA-C000208-SYN,PERSONAL,5429.34,11.71,24,237.53,2139.3,2024-05-19,2024-06-17,2024-06-30,2026-06-07,ACTIVE,NONE,811,0.28,3,0,2026-01-10 21:04:43
PMLA-L000508-SYN,PMLA-C000881-SYN,LINE_OF_CREDIT,78719.99,10.11,0,0,78719.99,2018-04-02,2018-04-03,2018-04-12,,APPROVED,NONE,724,0.35,0,0,2026-01-10 21:04:43
PMLA-L000509-SYN,PMLA-C000678-SYN,PERSONAL,16320.39,11.26,12,1428.03,16320.39,2020-04-23,2020-05-21,2020-05-30,2021-05-16,APPROVED,NONE,777,0.32,0,0,2026-01-10 21:04:43
PMLA-L000510-SYN,PMLA-C001415-SYN,MORTGAGE,1137790.28,4.7,120,9955.66,1137790.28,2020-11-30,2020-12-05,2020-12-07,2030-10-14,APPROVED,SAVINGS,717,0.43,0,0,2026-01-10 21:04:43
PMLA-L000511-SYN,PMLA-C001450-SYN,MORTGAGE,529355.36,10.63,300,1852.74,529355.36,2019-09-17,2019-10-08,2019-10-21,2044-05-29,APPROVED,SAVINGS,699,0.44,0,0,2026-01-10 21:04:43
PMLA-L000512-SYN,PMLA-C000274-SYN,MORTGAGE,1470730.52,2.72,60,25737.78,1470730.52,2021-04-21,2021-05-08,2021-05-13,2026-04-12,APPROVED,SAVINGS,671,0.18,0,0,2026-01-10 21:04:43
PMLA-L000513-SYN,PMLA-C000870-SYN,MORTGAGE,1112249.93,5.94,300,3892.87,1112249.93,2022-07-11,2022-07-15,2022-07-19,2047-03-06,DEFAULTED,PROPERTY,788,0.21,4,84,2026-01-10 21:04:43
PMLA-L000514-SYN,PMLA-C000669-SYN,MORTGAGE,1493303.86,3.28,360,4355.47,288121.81,2022-04-01,2022-04-20,2022-04-30,2051-11-14,ACTIVE,PROPERTY,806,0.48,2,0,2026-01-10 21:04:43
PMLA-L000515-SYN,PMLA-C000069-SYN,AUTO,32771.77,7.68,48,716.88,32771.77,2019-02-09,,,,REJECTED,VEHICLE,749,0.22,0,0,2026-01-10 21:04:43
PMLA-L000516-SYN,PMLA-C000156-SYN,AUTO,45483.48,3.78,48,994.95,45483.48,2019-02-13,2019-02-23,2019-03-01,2023-02-02,APPROVED,NONE,750,0.24,0,0,2026-01-10 21:04:43
PMLA-L000517-SYN,PMLA-C000898-SYN,MORTGAGE,687109.88,6.59,180,4008.14,87458.61,2019-04-18,2019-05-04,2019-05-10,2034-02-14,ACTIVE,SAVINGS,726,0.39,2,0,2026-01-10 21:04:43
PMLA-L000518-SYN,PMLA-C000321-SYN,AUTO,36039.62,10.98,72,525.58,36039.62,2022-06-05,,,,REJECTED,VEHICLE,823,0.37,0,0,2026-01-10 21:04:43
PMLA-L000519-SYN,PMLA-C000900-SYN,AUTO,41194.89,9.4,84,514.94,41194.89,2018-08-21,2018-08-31,2018-09-14,2025-07-25,APPROVED,PROPERTY,833,0.51,0,0,2026-01-10 21:04:43
PMLA-L000520-SYN,PMLA-C000941-SYN,AUTO,68885.88,9.17,72,1004.59,68885.88,2021-08-14,2021-08-16,2021-08-25,2027-07-16,APPROVED,VEHICLE,848,0.41,0,0,2026-01-10 21:04:43
PMLA-L000521-SYN,PMLA-C000203-SYN,BUSINESS,89758.46,5.38,84,1121.98,89758.46,2020-11-02,2020-11-08,2020-11-17,2027-10-03,APPROVED,SAVINGS,706,0.21,0,0,2026-01-10 21:04:43
PMLA-L000522-SYN,PMLA-C000900-SYN,MORTGAGE,695692.32,11.83,300,2434.92,465324.74,2023-01-26,2023-02-23,2023-03-09,2047-10-15,ACTIVE,NONE,680,0.22,4,0,2026-01-10 21:04:43
PMLA-L000523-SYN,PMLA-C000320-SYN,BUSINESS,319276.62,4.88,60,5587.34,319276.62,2020-12-12,2020-12-29,2021-01-10,2025-12-03,DEFAULTED,VEHICLE,612,0.54,1,77,2026-01-10 21:04:43
PMLA-L000524-SYN,PMLA-C000867-SYN,MORTGAGE,1267347.46,11.46,360,3696.43,1267347.46,2024-04-22,2024-05-01,2024-05-03,2053-11-25,APPROVED,NONE,623,0.5,0,0,2026-01-10 21:04:43
PMLA-L000525-SYN,PMLA-C000915-SYN,MORTGAGE,233231.06,9.4,240,1020.39,233231.06,2022-08-28,2022-09-12,2022-09-15,2042-05-30,APPROVED,PROPERTY,770,0.27,0,0,2026-01-10 21:04:43
PMLA-L000526-SYN,PMLA-C000005-SYN,MORTGAGE,246809.31,9.45,180,1439.72,198868.99,2019-12-30,2020-01-20,2020-02-03,2034-11-02,ACTIVE,NONE,734,0.28,0,0,2026-01-10 21:04:43
PMLA-L000527-SYN,PMLA-C000802-SYN,STUDENT,64046.28,5.37,60,1120.81,64046.28,2023-08-24,2023-09-02,2023-09-04,2028-08-06,APPROVED,NONE,787,0.36,0,0,2026-01-10 21:04:43
PMLA-L000528-SYN,PMLA-C000305-SYN,PERSONAL,47216.83,11.24,12,4131.47,0,2023-08-17,2023-08-23,2023-09-03,2024-08-17,CLOSED,NONE,850,0.52,0,0,2026-01-10 21:04:43
PMLA-L000529-SYN,PMLA-C000628-SYN,AUTO,40394.16,3.34,84,504.93,0,2022-07-24,2022-08-07,2022-08-17,2029-07-01,CLOSED,SAVINGS,628,0.37,0,0,2026-01-10 21:04:43
PMLA-L000530-SYN,PMLA-C001069-SYN,BUSINESS,458255.01,9.52,120,4009.73,157964.85,2021-12-25,2021-12-29,2021-12-30,2031-11-07,ACTIVE,VEHICLE,749,0.15,0,0,2026-01-10 21:04:43
PMLA-L000531-SYN,PMLA-C001235-SYN,PERSONAL,28782.77,6.18,48,629.62,17073.69,2020-11-27,2020-12-19,2020-12-22,2024-11-28,ACTIVE,NONE,692,0.41,2,0,2026-01-10 21:04:43
PMLA-L000532-SYN,PMLA-C000082-SYN,PERSONAL,27367.57,3.1,12,2394.66,27367.57,2022-10-23,2022-10-26,2022-11-04,2023-10-21,APPROVED,NONE,700,0.23,0,0,2026-01-10 21:04:43
PMLA-L000533-SYN,PMLA-C000538-SYN,PERSONAL,17477.55,6.92,36,509.76,0,2023-01-31,2023-02-20,2023-03-04,2026-02-04,CLOSED,NONE,815,0.4,0,0,2026-01-10 21:04:43
PMLA-L000534-SYN,PMLA-C000459-SYN,MORTGAGE,1215299.93,2.83,180,7089.25,1215299.93,2019-04-04,,,,REJECTED,SAVINGS,702,0.52,0,0,2026-01-10 21:04:43
PMLA-L000535-SYN,PMLA-C001084-SYN,AUTO,52862.82,7.16,84,660.79,52862.82,2023-11-05,2023-12-02,2023-12-06,2030-10-26,APPROVED,PROPERTY,692,0.45,0,0,2026-01-10 21:04:43
PMLA-L000536-SYN,PMLA-C001398-SYN,PERSONAL,11425.13,8.35,60,199.94,11425.13,2018-12-13,2018-12-17,2018-12-23,2023-11-21,APPROVED,NONE,744,0.4,0,0,2026-01-10 21:04:43
PMLA-L000537-SYN,PMLA-C000305-SYN,AUTO,15108.39,11.68,48,330.5,15108.39,2018-10-06,2018-10-29,2018-11-10,2022-10-08,APPROVED,SAVINGS,599,0.5,0,0,2026-01-10 21:04:43
PMLA-L000538-SYN,PMLA-C001052-SYN,MORTGAGE,443839.83,5.16,60,7767.2,443839.83,2021-04-10,2021-04-12,2021-04-22,2026-03-17,APPROVED,NONE,583,0.36,0,0,2026-01-10 21:04:43
PMLA-L000539-SYN,PMLA-C001366-SYN,MORTGAGE,471214.96,4.16,240,2061.57,185296.63,2022-11-26,2022-12-06,2022-12-17,2042-08-23,ACTIVE,SAVINGS,789,0.55,4,0,2026-01-10 21:04:43
PMLA-L000540-SYN,PMLA-C001102-SYN,PERSONAL,48770.74,3.69,48,1066.86,48770.74,2021-06-01,2021-07-01,2021-07-13,2025-06-10,APPROVED,NONE,632,0.31,0,0,2026-01-10 21:04:43
PMLA-L000541-SYN,PMLA-C000555-SYN,PERSONAL,23890.54,11.91,24,1045.21,7116.02,2020-01-28,2020-02-14,2020-02-24,2022-02-03,ACTIVE,NONE,725,0.27,5,0,2026-01-10 21:04:43
PMLA-L000542-SYN,PMLA-C001293-SYN,AUTO,45044.31,8.06,36,1313.79,25899.42,2019-12-06,2019-12-18,2019-12-27,2022-12-02,ACTIVE,VEHICLE,829,0.33,5,0,2026-01-10 21:04:43
PMLA-L000543-SYN,PMLA-C000219-SYN,AUTO,74671.49,9.33,72,1088.96,33241.63,2021-08-08,2021-08-27,2021-09-08,2027-07-27,ACTIVE,SAVINGS,839,0.41,4,0,2026-01-10 21:04:43
PMLA-L000544-SYN,PMLA-C001088-SYN,BUSINESS,327952.7,6.21,84,4099.41,327952.7,2019-05-14,,,,REJECTED,PROPERTY,638,0.31,0,0,2026-01-10 21:04:43
PMLA-L000545-SYN,PMLA-C000112-SYN,AUTO,53038.4,3.11,60,928.17,53038.4,2022-12-27,2023-01-21,2023-01-22,2027-12-26,APPROVED,VEHICLE,654,0.4,0,0,2026-01-10 21:04:43
PMLA-L000546-SYN,PMLA-C000878-SYN,PERSONAL,25951.63,5.74,36,756.92,0,2022-11-11,2022-12-05,2022-12-15,2025-11-19,CLOSED,NONE,722,0.41,0,0,2026-01-10 21:04:43
PMLA-L000547-SYN,PMLA-C000040-SYN,PERSONAL,47082.33,4.79,60,823.94,0,2022-09-11,2022-09-30,2022-10-13,2027-09-04,CLOSED,NONE,703,0.39,0,0,2026-01-10 21:04:43
PMLA-L000548-SYN,PMLA-C000731-SYN,BUSINESS,337665.36,3.35,120,2954.57,337665.36,2024-05-05,2024-05-15,2024-05-17,2034-03-24,APPROVED,SAVINGS,800,0.47,0,0,2026-01-10 21:04:43
PMLA-L000549-SYN,PMLA-C001303-SYN,MORTGAGE,423199.56,7.96,360,1234.33,423199.56,2021-08-02,2021-08-27,2021-09-08,2051-03-23,APPROVED,VEHICLE,741,0.47,0,0,2026-01-10 21:04:43
PMLA-L000550-SYN,PMLA-C001162-SYN,MORTGAGE,1458394.52,3.52,60,25521.9,0,2020-09-03,2020-09-21,2020-09-22,2025-08-26,CLOSED,PROPERTY,753,0.4,0,0,2026-01-10 21:04:43
PMLA-L000551-SYN,PMLA-C001293-SYN,MORTGAGE,565307.38,8.72,120,4946.44,321641.77,2023-02-20,2023-03-18,2023-03-29,2033-01-24,ACTIVE,PROPERTY,618,0.23,2,0,2026-01-10 21:04:43
PMLA-L000552-SYN,PMLA-C000784-SYN,STUDENT,21611.95,8.41,180,126.07,21611.95,2022-09-26,2022-10-05,2022-10-10,2037-07-18,APPROVED,NONE,727,0.31,0,0,2026-01-10 21:04:43
PMLA-L000553-SYN,PMLA-C000093-SYN,PERSONAL,20982.78,9.4,48,459.0,20982.78,2023-10-15,2023-11-04,2023-11-10,2027-10-14,APPROVED,NONE,636,0.45,0,0,2026-01-10 21:04:43
PMLA-L000554-SYN,PMLA-C001455-SYN,PERSONAL,39908.12,8.82,24,1745.98,0,2018-09-17,2018-09-25,2018-09-26,2020-09-14,CLOSED,NONE,724,0.15,0,0,2026-01-10 21:04:43
PMLA-L000555-SYN,PMLA-C001316-SYN,BUSINESS,477938.68,11.79,60,8363.93,477938.68,2018-10-25,2018-11-06,2018-11-16,2023-10-11,APPROVED,VEHICLE,642,0.21,0,0,2026-01-10 21:04:43
PMLA-L000556-SYN,PMLA-C000354-SYN,MORTGAGE,1077852.22,3.58,360,3143.74,1077852.22,2023-03-31,2023-04-19,2023-04-23,2052-11-12,APPROVED,VEHICLE,680,0.35,0,0,2026-01-10 21:04:43
PMLA-L000557-SYN,PMLA-C000293-SYN,PERSONAL,30169.93,7.79,12,2639.87,30169.93,2023-05-05,,,,REJECTED,NONE,749,0.19,0,0,2026-01-10 21:04:43
PMLA-L000558-SYN,PMLA-C000585-SYN,PERSONAL,11308.4,3.28,24,494.74,0,2021-12-18,2022-01-10,2022-01-14,2023-12-31,CLOSED,NONE,680,0.34,0,0,2026-01-10 21:04:43
PMLA-L000559-SYN,PMLA-C001120-SYN,PERSONAL,10720.13,8.64,12,938.01,5060.36,2023-07-12,2023-08-10,2023-08-23,2024-08-04,ACTIVE,NONE,810,0.52,4,0,2026-01-10 21:04:43
PMLA-L000560-SYN,PMLA-C001182-SYN,AUTO,50948.61,9.36,84,636.86,0,2022-10-08,2022-10-26,2022-11-03,2029-09-19,CLOSED,SAVINGS,826,0.35,0,0,2026-01-10 21:04:43
PMLA-L000561-SYN,PMLA-C000485-SYN,AUTO,54884.94,4.77,48,1200.61,54884.94,2019-04-02,2019-04-11,2019-04-17,2023-03-21,APPROVED,NONE,616,0.47,0,0,2026-01-10 21:04:43
PMLA-L000562-SYN,PMLA-C001227-SYN,PERSONAL,9190.35,3.08,36,268.05,6429.13,2018-06-11,2018-06-12,2018-06-22,2021-05-27,ACTIVE,NONE,798,0.47,2,0,2026-01-10 21:04:43
PMLA-L000563-SYN,PMLA-C000396-SYN,MORTGAGE,569090.71,10.26,240,2489.77,428095.93,2021-03-06,2021-03-30,2021-04-10,2040-12-15,ACTIVE,NONE,615,0.52,1,0,2026-01-10 21:04:43
PMLA-L000564-SYN,PMLA-C000350-SYN,MORTGAGE,439525.21,5.27,60,7691.69,0,2024-01-04,2024-01-29,2024-01-31,2029-01-02,CLOSED,NONE,586,0.25,0,0,2026-01-10 21:04:43
PMLA-L000565-SYN,PMLA-C000885-SYN,MORTGAGE,896668.02,2.94,120,7845.85,802757.83,2024-05-31,2024-06-01,2024-06-05,2034-04-10,ACTIVE,PROPERTY,714,0.46,4,0,2026-01-10 21:04:43
PMLA-L000566-SYN,PMLA-C001064-SYN,AUTO,78313.22,5.34,72,1142.07,0,2019-03-27,2019-04-12,2019-04-19,2025-03-11,CLOSED,SAVINGS,840,0.38,0,0,2026-01-10 21:04:43
PMLA-L000567-SYN,PMLA-C000869-SYN,MORTGAGE,1003776.88,5.64,360,2927.68,869074.57,2019-09-23,2019-10-21,2019-11-02,2049-05-16,ACTIVE,NONE,816,0.43,3,0,2026-01-10 21:04:43
PMLA-L000568-SYN,PMLA-C001380-SYN,PERSONAL,26090.5,7.18,12,2282.92,0,2024-05-12,2024-06-09,2024-06-15,2025-06-04,CLOSED,NONE,662,0.34,0,0,2026-01-10 21:04:43
PMLA-L000569-SYN,PMLA-C000857-SYN,MORTGAGE,614384.73,6.34,60,10751.73,0,2020-08-24,2020-09-02,2020-09-12,2025-08-07,CLOSED,NONE,716,0.5,0,0,2026-01-10 21:04:43
PMLA-L000570-SYN,PMLA-C000874-SYN,LINE_OF_CREDIT,81593.97,8.34,0,0,81593.97,2018-01-01,2018-01-02,2018-01-10,,APPROVED,NONE,848,0.4,0,0,2026-01-10 21:04:43
PMLA-L000571-SYN,PMLA-C000534-SYN,AUTO,59398.81,11.22,48,1299.35,0,2022-06-29,2022-07-09,2022-07-14,2026-06-18,CLOSED,NONE,686,0.17,0,0,2026-01-10 21:04:43
PMLA-L000572-SYN,PMLA-C000416-SYN,PERSONAL,9909.82,11.96,60,173.42,4818.92,2021-06-11,2021-07-01,2021-07-13,2026-06-05,ACTIVE,NONE,592,0.38,5,0,2026-01-10 21:04:43
PMLA-L000573-SYN,PMLA-C001246-SYN,MORTGAGE,538001.28,9.76,360,1569.17,538001.28,2021-04-07,2021-04-08,2021-04-21,2050-11-02,APPROVED,NONE,720,0.27,0,0,2026-01-10 21:04:43
PMLA-L000574-SYN,PMLA-C001272-SYN,MORTGAGE,1499319.85,11.77,60,26238.1,1499319.85,2021-11-22,2021-11-24,2021-11-25,2026-10-29,APPROVED,VEHICLE,634,0.27,0,0,2026-01-10 21:04:43
PMLA-L000575-SYN,PMLA-C000367-SYN,AUTO,31629.59,9.6,60,553.52,24771.23,2021-08-27,2021-09-16,2021-09-21,2026-08-21,ACTIVE,SAVINGS,727,0.48,1,0,2026-01-10 21:04:43
PMLA-L000576-SYN,PMLA-C000683-SYN,LINE_OF_CREDIT,18863.3,5.28,0,0,18863.3,2023-07-16,2023-07-24,2023-08-06,,APPROVED,NONE,611,0.29,0,0,2026-01-10 21:04:43
PMLA-L000577-SYN,PMLA-C000224-SYN,MORTGAGE,1025810.21,11.09,360,2991.95,325427.68,2018-05-14,2018-06-06,2018-06-14,2047-12-31,ACTIVE,VEHICLE,713,0.21,1,0,2026-01-10 21:04:43
PMLA-L000578-SYN,PMLA-C000648-SYN,AUTO,71283.34,7.49,48,1559.32,30023.97,2021-12-07,2021-12-12,2021-12-19,2025-11-21,ACTIVE,VEHICLE,616,0.26,1,0,2026-01-10 21:04:43
PMLA-L000579-SYN,PMLA-C001274-SYN,PERSONAL,21252.16,6.16,24,929.78,21252.16,2021-10-17,2021-10-25,2021-11-08,2023-10-15,APPROVED,NONE,742,0.4,0,0,2026-01-10 21:04:43
PMLA-L000580-SYN,PMLA-C001132-SYN,PERSONAL,29428.79,6.33,24,1287.51,29428.79,2019-07-20,2019-08-01,2019-08-09,2021-07-21,APPROVED,NONE,823,0.2,0,0,2026-01-10 21:04:43
PMLA-L000581-SYN,PMLA-C000286-SYN,BUSINESS,81279.53,6.11,120,711.2,36645.49,2023-01-31,2023-02-10,2023-02-22,2032-12-19,ACTIVE,PROPERTY,663,0.21,3,0,2026-01-10 21:04:43
PMLA-L000582-SYN,PMLA-C001460-SYN,STUDENT,62728.34,7.81,60,1097.75,47489.48,2023-02-28,2023-03-10,2023-03-19,2028-02-12,ACTIVE,NONE,711,0.28,0,0,2026-01-10 21:04:43
PMLA-L000583-SYN,PMLA-C000804-SYN,PERSONAL,28394.95,8.15,48,621.14,14920.87,2018-08-19,2018-09-17,2018-09-27,2022-08-27,ACTIVE,NONE,658,0.5,5,0,2026-01-10 21:04:43
PMLA-L000584-SYN,PMLA-C000821-SYN,AUTO,52450.91,11.29,48,1147.36,52450.91,2021-08-15,,,,REJECTED,PROPERTY,636,0.23,0,0,2026-01-10 21:04:43
PMLA-L000585-SYN,PMLA-C001496-SYN,MORTGAGE,1241149.99,8.57,300,4344.02,813822.79,2022-09-17,2022-09-28,2022-10-04,2047-05-20,ACTIVE,VEHICLE,598,0.15,4,0,2026-01-10 21:04:43
PMLA-L000586-SYN,PMLA-C000659-SYN,MORTGAGE,644676.08,7.3,360,1880.31,537079.25,2019-11-19,2019-12-19,2019-12-31,2049-07-14,ACTIVE,NONE,635,0.33,5,0,2026-01-10 21:04:43
PMLA-L000587-SYN,PMLA-C000451-SYN,AUTO,15968.8,4.86,36,465.76,15968.8,2022-06-16,2022-07-03,2022-07-16,2025-06-17,APPROVED,NONE,814,0.18,0,0,2026-01-10 21:04:43
PMLA-L000588-SYN,PMLA-C000150-SYN,MORTGAGE,1202423.04,4.11,240,5260.6,1202423.04,2020-05-18,2020-06-15,2020-06-16,2040-03-02,APPROVED,NONE,832,0.25,0,0,2026-01-10 21:04:43
PMLA-L000589-SYN,PMLA-C000407-SYN,STUDENT,68622.35,10.26,60,1200.89,30281.03,2021-10-11,2021-10-14,2021-10-24,2026-09-18,ACTIVE,NONE,691,0.32,5,0,2026-01-10 21:04:43
PMLA-L000590-SYN,PMLA-C000805-SYN,PERSONAL,27820.22,4.54,60,486.85,27820.22,2021-12-18,2021-12-27,2021-12-28,2026-12-01,APPROVED,NONE,696,0.38,0,0,2026-01-10 21:04:43
PMLA-L000591-SYN,PMLA-C001319-SYN,STUDENT,95465.75,9.74,120,835.33,0,2022-06-13,2022-07-06,2022-07-12,2032-05-14,CLOSED,NONE,806,0.48,0,0,2026-01-10 21:04:43
PMLA-L000592-SYN,PMLA-C000332-SYN,AUTO,32054.1,2.69,72,467.46,0,2023-02-25,2023-03-20,2023-03-31,2029-02-16,CLOSED,NONE,643,0.33,0,0,2026-01-10 21:04:43
PMLA-L000593-SYN,PMLA-C000076-SYN,STUDENT,63969.09,5.32,120,559.73,63969.09,2020-10-26,2020-11-17,2020-11-28,2030-09-26,APPROVED,NONE,661,0.28,0,0,2026-01-10 21:04:43
PMLA-L000594-SYN,PMLA-C000248-SYN,MORTGAGE,883067.58,9.21,360,2575.61,883067.58,2019-05-11,2019-06-09,2019-06-16,2049-01-02,APPROVED,VEHICLE,811,0.37,0,0,2026-01-10 21:04:43
PMLA-L000595-SYN,PMLA-C000500-SYN,MORTGAGE,246179.91,8.56,300,861.63,0,2023-06-12,2023-07-01,2023-07-10,2048-02-20,CLOSED,NONE,662,0.29,0,0,2026-01-10 21:04:43
PMLA-L000596-SYN,PMLA-C000554-SYN,AUTO,57609.68,4.73,84,720.12,20390.05,2019-07-01,2019-07-30,2019-08-02,2026-06-23,ACTIVE,SAVINGS,846,0.48,2,0,2026-01-10 21:04:43
PMLA-L000597-SYN,PMLA-C000278-SYN,AUTO,60278.85,11.13,72,879.07,0,2020-07-14,2020-08-03,2020-08-16,2026-07-03,CLOSED,NONE,644,0.5,0,0,2026-01-10 21:04:43
PMLA-L000598-SYN,PMLA-C000922-SYN,PERSONAL,27847.01,9.5,60,487.32,27847.01,2018-03-05,,,,REJECTED,NONE,583,0.41,0,0,2026-01-10 21:04:43
PMLA-L000599-SYN,PMLA-C000179-SYN,BUSINESS,466976.23,4.77,36,13620.14,466976.23,2018-09-22,2018-09-29,2018-10-08,2021-09-13,APPROVED,NONE,652,0.51,0,0,2026-01-10 21:04:43
PMLA-L000600-SYN,PMLA-C000124-SYN,MORTGAGE,566384.08,11.36,300,1982.34,566384.08,2019-06-01,2019-06-04,2019-06-09,2044-01-24,APPROVED,SAVINGS,626,0.41,0,0,2026-01-10 21:04:43
PMLA-L000601-SYN,PMLA-C000442-SYN,PERSONAL,18496.4,8.58,36,539.48,0,2023-09-21,2023-09-23,2023-09-25,2026-09-07,CLOSED,NONE,664,0.44,0,0,2026-01-10 21:04:43
PMLA-L000602-SYN,PMLA-C000459-SYN,MORTGAGE,386789.36,8.57,180,2256.27,0,2021-11-29,2021-12-27,2021-12-29,2036-10-09,CLOSED,VEHICLE,820,0.16,0,0,2026-01-10 21:04:43
PMLA-L000603-SYN,PMLA-C001261-SYN,MORTGAGE,310289.07,9.24,360,905.01,310289.07,2020-10-07,2020-10-20,2020-10-25,2050-05-16,APPROVED,NONE,586,0.32,0,0,2026-01-10 21:04:43
PMLA-L000604-SYN,PMLA-C000514-SYN,PERSONAL,39140.39,11.5,24,1712.39,39140.39,2021-06-26,2021-07-13,2021-07-19,2023-07-03,APPROVED,NONE,848,0.21,0,0,2026-01-10 21:04:43
PMLA-L000605-SYN,PMLA-C001375-SYN,MORTGAGE,331971.82,6.08,60,5809.51,237000.25,2019-08-20,2019-08-27,2019-08-29,2024-07-31,ACTIVE,PROPERTY,663,0.52,5,0,2026-01-10 21:04:43
PMLA-L000606-SYN,PMLA-C000100-SYN,MORTGAGE,931005.39,2.69,180,5430.86,381524.21,2021-07-08,2021-07-29,2021-08-12,2036-05-11,ACTIVE,VEHICLE,839,0.48,1,0,2026-01-10 21:04:43
