bureau_row_id,gt_person_id,link_shared_id,bureau_internal_id,bureau_pull_ts,birth_year,sex,home_postal_fsa,home_province,bureau_score,inquiries_12m,inquiries_90d,tradelines_open,tradelines_revolving,tradelines_installment,tradelines_mortgage,credit_utilization_pct,max_utilization_12m_pct,credit_limit_total,balance_total,delinq_30d_12m,delinq_60d_12m,delinq_90d_12m,derogatory_count,bankruptcy_flag,months_since_bankruptcy,consumer_proposal_flag,addresses_count_24m,employers_count_24m,thin_file_flag,created_at,updated_at,source_system
111,8749,,22044400dfa702f8,2025-03-11 12:40:58,1980,M,K1J,MB,744,1,1,7,5,4,1,34.66,104.73,31739.28,9111.91,1,0,0,0,False,,False,1,1,False,2025-03-04,2025-03-17,bureau_v1
112,6491,085dbcb0d94f957e,6741cc1c41384945,2025-02-08 12:37:59,1976,F,X8A,ON,761,2,1,2,3,0,2,39.17,39.64,15184.25,14192.58,1,0,0,0,False,,False,2,0,False,2025-01-16,2025-02-13,bureau_v1
113,2998,,532d78fbf1e938a9,2025-07-24 17:18:29,1990,M,S3A,NL,792,4,1,4,4,2,1,33.27,33.27,43527.78,16520.63,1,1,0,0,False,,False,2,1,False,2025-07-16,2025-07-30,bureau_v1
114,3441,1166a63ee020cd3f,b464ddd85f2b1f20,2025-01-24 14:33:35,1952,M,E4S,PE,744,1,1,6,4,4,0,43.55,68.67,11122.96,5356.54,0,0,0,0,False,,False,0,0,False,2024-12-28,2025-01-29,bureau_v1
115,4190,bf97f2e0065ad03c,88501979365df8dd,2025-04-16 11:40:06,2004,F,M9S,BC,610,1,1,5,5,1,1,87.21,87.21,2920.53,6302.51,0,0,0,0,False,,False,0,0,True,2025-04-15,2025-04-17,bureau_v1
116,6187,22b8cc9172bae042,bc741bdb5e1cad46,2025-07-08 10:00:44,1960,M,L6S,NL,731,1,1,4,3,1,1,0.0,48.73,45571.78,34307.57,1,0,0,0,False,,False,0,0,False,2025-07-05,2025-07-10,bureau_v1
117,5743,edb46d26fee275a7,51eece468efa9d6c,2025-03-13 18:52:34,1971,M,V7C,AB,647,4,1,5,2,4,0,0.0,52.41,75333.11,19329.72,1,0,0,0,False,,False,2,3,False,2025-02-20,2025-03-13,bureau_v1
118,1842,bc456f679498acca,53437c74abd68a0e,2025-04-22 14:38:08,1997,F,C2E,NU,739,0,0,6,4,1,2,35.42,35.42,26150.59,27211.08,0,0,1,0,False,,False,1,3,False,2025-03-27,2025-04-25,bureau_v1
119,6071,4860cd819706c4e7,77f907d3b388f9c6,2025-05-12 12:24:57,1966,F,X4H,NB,629,2,1,15,10,5,0,32.52,73.85,36739.03,3078.78,0,1,0,0,False,,False,1,1,False,2025-04-22,2025-05-12,bureau_v1
120,2962,,5ff7124ff0dc6eff,2025-01-28 18:04:55,1960,F,B2P,QC,714,0,0,1,3,0,1,0.49,79.45,46940.44,5561.8,1,1,0,0,True,51.0,False,1,0,True,2025-01-14,2025-02-02,bureau_v1
121,94,8c9eb973a463ada1,0d0eff40b0cb5521,2025-04-17 11:24:35,1968,F,X3N,NT,788,3,2,4,3,1,1,36.01,108.96,58511.37,84601.95,2,0,0,0,False,,False,1,0,False,2025-03-30,2025-04-18,bureau_v1
122,2247,,6d7130f321cd5c1b,2025-02-06 17:28:16,1985,X,Y3A,MB,680,1,1,7,4,3,0,25.92,82.54,67699.36,2570.06,0,0,0,0,False,,False,0,1,False,2025-01-22,2025-02-11,bureau_v1
123,2789,,c2d3c558188ea6b6,2025-04-03 19:30:21,1990,M,P9P,QC,884,0,0,12,4,4,4,21.43,21.43,52761.0,20271.61,1,0,0,0,False,,False,0,1,False,2025-03-14,2025-04-08,bureau_v1
124,3453,d97f9cb06a1273d7,0ff082bd14c70a9c,2025-05-15 12:04:31,1991,F,N6Y,PE,786,0,0,3,2,2,0,7.01,68.54,48959.78,3210.26,1,1,0,0,False,,True,2,0,False,2025-05-14,2025-05-17,bureau_v1
125,1865,03713603af813c88,d2ea5d9f374a70fd,2025-05-14 11:28:15,1980,M,M3V,NB,690,2,1,4,1,3,2,55.5,117.14,50450.78,4054.0,3,1,1,0,False,,False,0,1,False,2025-05-08,2025-05-15,bureau_v1
126,5216,1a6e10cac5651404,fb798779cfed9170,2025-02-18 13:33:37,1976,M,Y3S,PE,794,5,2,7,4,3,1,76.68,76.68,10277.05,15956.02,0,1,0,0,False,,False,1,0,False,2025-02-08,2025-02-22,bureau_v1
127,1514,73fb206c84f52568,6500e563835ec389,2025-03-16 17:17:03,1980,F,S8M,NL,752,2,2,4,4,1,0,87.79,87.79,14486.35,16726.91,1,1,0,0,False,,False,3,0,False,2025-02-17,2025-03-19,bureau_v1
128,1118,d19b026dc2f8a295,8372c521eeb1a9f3,2025-03-07 11:15:19,1969,M,T2K,NB,808,4,1,7,7,1,0,58.82,68.83,7553.54,680.2,0,0,0,0,False,,False,0,1,False,2025-02-25,2025-03-12,bureau_v1
129,8064,,39cd0fcfcd28667e,2025-07-01 15:14:54,1950,M,S2C,NS,649,1,1,3,2,3,0,16.0,16.0,21308.65,9616.56,1,0,1,0,False,,False,3,0,False,2025-06-21,2025-07-06,bureau_v1
130,8977,da8a19955f6b8024,bbdf043b86797ac9,2025-05-26 18:52:33,1965,M,H5A,NS,589,4,0,2,3,1,0,16.8,25.53,48278.09,5923.14,0,0,0,0,False,,False,0,0,False,2025-05-25,2025-05-26,bureau_v1
131,1648,,eda9c587f0c2fbff,2025-06-24 18:01:45,1969,M,Y5N,NL,822,0,0,4,1,5,0,0.0,10.59,12455.86,28596.01,0,0,0,0,False,,False,0,0,False,2025-06-06,2025-06-30,bureau_v1
132,2265,cd793102395b0ea6,e3d139bb89bbc625,2025-03-01 11:35:15,1950,M,C7M,PE,634,1,0,6,1,3,2,66.24,98.76,37951.66,2821.63,2,0,0,0,False,,False,2,2,False,2025-02-13,2025-03-06,bureau_v1
133,6419,,86d6233781a9fa68,2025-06-26 11:27:13,1975,F,S2C,PE,840,3,0,5,1,2,2,29.39,29.39,32322.09,17385.01,0,1,0,0,False,,False,0,0,False,2025-06-11,2025-06-29,bureau_v1
134,7589,,20a40a96af412bb2,2025-02-15 12:24:16,1997,M,V9Y,YT,713,1,1,5,1,3,2,51.3,105.73,44946.4,11603.65,2,0,0,0,False,,False,0,0,False,2025-01-19,2025-02-18,bureau_v1
135,8013,54417439977ee888,360495c0e1d2cf2f,2025-01-03 16:14:37,2002,F,E2P,SK,627,4,1,4,1,0,3,0.0,123.66,115324.73,3819.2,1,0,0,0,False,,False,3,0,False,2025-01-02,2025-01-08,bureau_v1
136,4428,be082ea93c379235,e602ef2ff5f0d411,2025-03-12 15:28:57,1976,F,J4B,BC,809,1,0,6,1,4,1,32.41,123.68,21604.8,2923.06,0,0,0,0,False,,False,1,2,False,2025-02-18,2025-03-15,bureau_v1
137,3783,be91bfbd9d308936,82493341855eec4c,2025-03-05 18:44:14,1995,F,H4L,SK,695,1,0,2,1,3,1,66.91,100.72,10045.54,27809.19,0,1,1,0,False,,False,3,1,False,2025-02-06,2025-03-08,bureau_v1
138,8582,,742806048fa12459,2025-03-17 14:35:57,1961,M,V4V,AB,689,1,1,3,4,1,0,38.09,38.09,40406.1,40926.04,2,0,0,0,False,,False,1,0,False,2025-02-25,2025-03-20,bureau_v1
139,8030,,e0854d69e74f636b,2025-02-26 10:48:51,1966,F,J0V,PE,624,4,2,2,1,2,0,58.99,63.4,13242.6,4233.85,2,0,0,0,False,,False,1,1,False,2025-02-13,2025-03-02,bureau_v1
140,484,33d4dd2746eb7374,d5c1dd765c0bbf5b,2025-07-16 16:55:03,1962,F,K4Y,BC,659,2,1,8,5,1,2,0.0,94.01,49794.63,9254.98,1,0,0,0,False,,False,3,0,False,2025-07-08,2025-07-16,bureau_v1
141,7422,,d014bc8be89881c2,2025-04-02 14:54:34,1985,M,T4V,MB,706,1,0,4,4,1,0,21.94,21.94,44347.66,4904.1,0,0,0,0,False,,True,2,1,False,2025-03-07,2025-04-03,bureau_v1
142,1290,5fcb95d44cfa1103,424f30c3a08d9708,2025-01-24 17:46:28,1950,M,S3H,QC,623,4,2,5,5,2,0,32.27,32.27,10676.53,16976.02,1,0,0,0,False,,False,1,0,False,2025-01-03,2025-01-29,bureau_v1
143,1261,bcd5c6bb28d82670,43425c907db45a83,2025-03-23 18:28:59,1990,M,E1G,AB,514,0,0,3,4,0,2,67.92,131.86,1089.68,9091.27,0,0,0,0,False,,False,2,0,True,2025-03-02,2025-03-26,bureau_v1
144,6355,7fea91c0999f8389,0e883a28a4ee730e,2025-07-14 13:57:19,1961,F,E0N,QC,613,2,0,7,4,3,1,64.86,129.49,41575.84,33474.11,1,0,0,0,False,,False,1,1,False,2025-06-20,2025-07-18,bureau_v1
145,6041,7102a5d05e9159af,5b3572e3bb11d675,2025-04-04 10:03:44,1991,F,E3A,NS,476,4,1,2,2,2,0,90.76,90.76,71254.48,8281.04,2,2,0,1,False,,False,0,1,False,2025-03-25,2025-04-05,bureau_v1
146,7960,,9ba6c692987941a6,2025-07-04 12:56:52,1995,M,H0H,ON,740,2,1,7,7,0,0,47.77,47.77,61644.18,8121.61,0,0,0,0,False,,False,2,1,False,2025-06-06,2025-07-04,bureau_v1
147,148,,111e417cc7a2664e,2025-03-10 18:16:27,1961,M,X7N,NL,494,1,1,10,5,2,3,40.61,42.96,10869.72,6080.24,1,0,0,0,False,,False,3,0,False,2025-03-08,2025-03-14,bureau_v1
148,6762,ce679bc335896798,aea83620ed645e22,2025-02-27 13:26:45,1963,F,B9P,NU,677,4,0,6,5,3,1,21.99,66.95,51961.34,1567.83,0,0,0,0,False,,False,2,2,False,2025-02-26,2025-03-01,bureau_v1
149,1882,4630f9dc66fe5269,87241c040fdb3fb2,2025-05-17 11:52:17,1987,M,C9C,NT,798,1,0,5,4,1,0,40.03,40.03,18218.69,4636.44,0,0,1,1,False,,False,4,1,False,2025-04-22,2025-05-18,bureau_v1
150,4086,c555c675ede15b5b,3485aa2809525db0,2025-04-21 15:18:26,1982,F,X3B,BC,767,2,0,3,4,0,0,72.97,72.97,18519.57,3761.02,2,0,0,0,False,,False,0,2,False,2025-03-26,2025-04-22,bureau_v1
151,1939,c59e0000060f8197,bf83ec0f0c6361d5,2025-05-11 11:12:13,1976,M,J4C,NB,760,2,2,4,1,3,2,82.02,83.67,28446.93,35750.21,0,0,0,0,False,,False,2,0,False,2025-04-22,2025-05-15,bureau_v1
152,7073,6479cb6780f0a0fb,eb3715f3854ccc04,2025-08-05 15:49:43,1979,F,G3M,AB,704,1,1,7,5,2,2,35.51,95.91,25216.66,8762.77,0,0,1,0,False,,False,4,0,False,2025-07-16,2025-08-09,bureau_v1
153,8057,57ca2ebed15529dc,3f08e879d63df110,2025-01-18 10:29:08,1971,M,Y0G,YT,586,4,1,7,7,1,0,27.21,58.26,30786.85,3600.12,0,1,1,0,False,,False,3,0,False,2024-12-29,2025-01-23,bureau_v1
154,5062,9d1ee366da5caa35,f30b306113776f0e,2025-05-28 11:46:06,1965,F,S7Y,NL,644,1,0,7,6,3,0,28.49,73.09,221226.95,65734.23,0,0,0,0,False,,False,2,1,False,2025-05-12,2025-06-03,bureau_v1
155,342,8533ea3775d7d858,78f96a658770f982,2025-01-06 14:57:39,1988,F,E1V,NS,701,1,1,4,3,3,0,15.45,53.35,101795.29,11905.07,0,1,0,0,False,,False,3,0,False,2024-12-25,2025-01-12,bureau_v1
156,8017,0adec7a8cfdb4425,ea8861d249158184,2025-01-12 18:38:27,2002,F,N8N,PE,815,4,1,9,4,4,2,57.68,156.32,31690.89,41541.93,1,0,0,0,False,,False,0,1,False,2025-01-04,2025-01-14,bureau_v1
157,7698,,2cc7afcf2db468f1,2025-07-29 16:24:27,1982,M,A5H,PE,452,1,0,1,2,1,0,57.07,57.07,31254.51,10895.55,0,0,0,0,False,,False,0,1,True,2025-07-23,2025-08-04,bureau_v1
158,5470,7c216cf41fbacfed,7891df8689749016,2025-02-12 15:18:05,1951,F,A7H,NB,612,2,0,4,2,3,1,54.86,54.86,24368.38,20268.57,1,0,0,0,False,,False,2,2,False,2025-01-29,2025-02-17,bureau_v1
159,8179,71655a343775d70b,adfc2caa702bcd0f,2025-03-31 15:31:21,1998,M,L5B,NL,660,0,0,9,7,3,0,66.03,71.7,39430.71,32709.26,1,0,0,0,False,,False,0,0,False,2025-03-04,2025-04-03,bureau_v1
160,6149,1eb0a9b84e634a05,772c024830d8eb7d,2025-01-10 16:36:07,1971,M,P2H,NL,584,1,0,6,3,3,0,0.0,0.0,18322.65,45193.13,0,0,0,0,False,,False,4,1,False,2024-12-20,2025-01-14,bureau_v1
161,5786,16c24fd2281724da,e05f66cf66350713,2025-03-23 14:28:47,1958,M,E2T,ON,639,3,2,7,6,2,0,31.97,74.58,88382.9,10047.62,0,0,0,0,False,,False,0,2,False,2025-03-12,2025-03-24,bureau_v1
162,5274,,2fda87934b4a7d32,2025-06-07 18:44:21,1954,M,R8S,YT,741,1,0,6,3,3,2,67.78,67.78,10870.97,5943.97,1,0,0,0,False,,False,3,0,False,2025-05-13,2025-06-13,bureau_v1
163,4739,ff31c8f9ef4afbcb,54286897f62d014b,2025-07-22 12:04:30,1994,F,S8T,NU,675,2,1,6,5,2,2,34.51,81.91,70054.54,127402.89,1,1,0,0,False,,False,0,1,False,2025-07-10,2025-07-28,bureau_v1
164,3756,a87bc40ce7266453,2a7ccf6401367724,2025-06-17 17:33:06,1993,F,A3S,ON,636,3,1,6,5,1,0,69.22,143.31,50265.15,5510.01,1,0,0,0,False,,False,1,1,False,2025-05-31,2025-06-17,bureau_v1
165,7070,,84bbd0f6c1875a88,2025-08-07 15:02:11,1990,F,M7Y,PE,760,0,0,6,3,2,1,28.97,55.95,130362.94,3905.31,1,1,0,1,True,18.0,False,0,2,False,2025-07-23,2025-08-12,bureau_v1
166,338,ca16193b5d11d791,9e7cfacd6188bcf8,2025-02-14 09:18:24,1975,F,T3M,NU,696,3,1,8,8,3,0,86.4,86.4,51709.61,4184.68,0,0,0,0,False,,False,0,0,False,2025-02-01,2025-02-20,bureau_v1
167,7161,,038cee6f124c6ba1,2025-04-12 13:56:37,1965,F,V2K,BC,767,0,0,9,7,3,2,50.78,50.78,255590.95,7646.51,1,1,0,0,False,,False,0,0,False,2025-04-02,2025-04-16,bureau_v1
168,3579,,e0cd4e0b8e374501,2025-04-14 12:02:24,1965,M,V2M,PE,573,2,0,0,0,1,0,36.78,36.78,196854.13,4414.48,1,0,0,0,False,,False,1,1,True,2025-03-29,2025-04-15,bureau_v1
169,1216,b2f3b282a15e858a,811377e69e1ab1ca,2025-03-29 14:17:38,1946,M,N0C,NS,700,1,0,7,5,2,2,65.94,65.94,21923.19,46475.37,0,0,1,0,False,,False,1,0,False,2025-02-28,2025-04-04,bureau_v1
170,7677,,f025fe3037e66563,2025-07-22 10:36:13,1949,F,K0H,AB,789,3,1,7,2,4,1,68.26,68.26,19577.32,51831.85,0,1,0,0,False,,False,1,0,False,2025-07-18,2025-07-24,bureau_v1
171,8198,,b5d14b2ba50a9743,2025-07-26 14:03:26,1991,F,B3L,BC,567,1,0,3,1,2,0,20.37,26.07,16363.42,7496.54,0,0,1,0,False,,False,1,0,False,2025-07-01,2025-07-27,bureau_v1
172,1931,a3368407e77b1f1e,f38bed3466542bf3,2025-03-01 12:18:50,1986,M,H7N,AB,732,3,1,9,5,4,3,61.04,121.89,62161.08,3236.85,0,0,0,0,False,,False,1,2,False,2025-02-16,2025-03-03,bureau_v1
173,674,45855ddf4a146082,dd36b87dda9d3026,2025-06-16 09:16:57,1946,M,N3L,QC,761,2,0,3,3,2,1,0.0,25.52,85916.05,9298.44,1,0,1,1,False,,False,1,0,False,2025-05-18,2025-06-20,bureau_v1
174,5464,993615e28e0f21f1,5c6e13cf70b379f0,2025-04-01 17:26:09,1993,F,P5N,ON,737,0,0,4,3,3,0,50.35,50.35,181878.68,18334.37,0,0,0,0,False,,False,0,1,False,2025-03-27,2025-04-02,bureau_v1
175,2923,,dcd904d96466dc76,2025-08-10 19:14:05,1969,M,R3N,NS,632,1,1,5,3,4,1,76.51,76.51,12147.46,5127.05,1,1,0,0,False,,False,0,0,False,2025-07-29,2025-08-14,bureau_v1
176,4484,ec433dd0a09f86fb,4335da3566a9f79e,2025-08-04 18:53:50,1952,F,J2A,YT,633,3,2,4,4,1,0,0.0,100.99,26748.64,62045.51,0,0,0,0,False,,False,1,2,False,2025-07-18,2025-08-05,bureau_v1
177,4328,c7fc0fa9fe0f71ba,4d5088e95c8ccee2,2025-07-12 19:44:08,1968,F,R5T,NB,602,1,0,8,5,2,1,63.79,63.79,33878.68,27273.68,0,0,1,0,False,,False,0,1,False,2025-07-01,2025-07-13,bureau_v1
178,6689,,ea8c239a8ccc24dd,2025-01-13 16:04:51,1963,M,T0M,QC,735,2,1,4,3,3,0,24.7,60.44,36876.74,11861.82,2,0,0,0,False,,False,0,2,False,2025-01-01,2025-01-18,bureau_v1
179,8186,929d40125c82785f,7865d45bb0132888,2025-05-10 12:42:24,1959,F,R4X,NT,662,1,0,5,3,2,0,69.57,69.57,17990.54,23820.13,1,0,0,0,False,,False,1,0,False,2025-04-11,2025-05-16,bureau_v1
180,8430,,7b6c696d05980fff,2025-05-15 15:10:05,1982,M,C9J,ON,667,3,1,2,3,0,0,43.63,43.63,300000.0,9727.18,0,0,0,0,False,,False,0,0,False,2025-04-29,2025-05-15,bureau_v1
181,5660,590aef96bf2f3fcd,2792af94eb151d4c,2025-03-11 15:15:35,1964,F,H7B,MB,523,1,1,7,5,1,1,38.94,38.94,5945.8,7703.87,1,0,0,0,False,,False,2,0,False,2025-03-03,2025-03-15,bureau_v1
182,6231,f978ed5f7005e429,11c286df806c9bd9,2025-02-02 10:37:03,1994,F,B1E,NS,574,1,1,3,2,3,0,0.0,72.11,300000.0,4124.43,2,0,0,1,False,,False,1,1,False,2025-01-21,2025-02-06,bureau_v1
183,8730,,7cc5ca19dd7c5f5b,2025-04-01 14:36:16,1948,F,E9J,MB,616,0,0,9,3,6,0,21.13,56.97,39542.71,13170.58,0,1,0,0,False,,False,3,1,False,2025-03-24,2025-04-01,bureau_v1
184,6303,8b72a1e03c8a64d1,9362ac52cf1e6bcf,2025-06-14 15:18:42,1998,M,V9V,MB,767,2,1,1,3,0,0,85.92,85.92,14245.59,5605.35,1,0,0,0,False,,False,1,2,True,2025-06-13,2025-06-17,bureau_v1
185,6853,,66e2d015ab2fe27a,2025-02-15 18:42:39,1958,F,L2J,AB,733,3,3,2,3,0,0,17.18,79.63,16862.88,15865.67,0,0,0,0,False,,False,1,4,False,2025-01-19,2025-02-20,bureau_v1
186,6134,,b26e2dab9a8b3c43,2025-07-14 13:37:28,1971,M,N4J,BC,587,3,1,10,7,3,1,42.8,42.8,24578.67,10666.22,0,0,0,0,False,,False,0,1,False,2025-06-22,2025-07-14,bureau_v1
187,2423,81bffe9311118a9a,0424b18183c0dcdc,2025-05-10 14:16:21,1988,M,E4Y,QC,702,1,1,1,2,1,1,87.12,87.12,40562.67,14564.71,0,0,0,0,True,33.0,False,1,1,True,2025-04-26,2025-05-15,bureau_v1
188,6579,,648498a8adf7cca1,2025-07-20 19:26:11,1982,F,S7B,QC,643,2,0,5,1,3,2,59.06,95.81,129210.07,5946.65,1,0,0,0,False,,False,2,0,False,2025-07-15,2025-07-21,bureau_v1
189,1934,f3f542522c96246b,3dbfa5eddbb9058e,2025-03-06 15:15:15,1948,F,Y3S,NL,637,1,1,3,1,3,1,65.92,65.92,30357.84,23024.72,1,2,1,0,False,,False,3,1,False,2025-03-03,2025-03-08,bureau_v1
190,3716,94483d6ed0768521,4e06c8374a17e6de,2025-01-16 09:46:31,1982,F,P0V,YT,519,1,0,3,2,1,1,29.87,102.99,15811.55,13636.11,0,0,0,1,False,,False,0,3,False,2025-01-07,2025-01-17,bureau_v1
191,3855,9b299d34dbeabe72,507bf4851bb81bf2,2025-03-26 19:30:32,1992,M,M4C,BC,565,1,0,5,5,2,1,67.98,67.98,31407.26,2949.29,0,0,1,0,False,,False,0,0,False,2025-03-23,2025-03-28,bureau_v1
192,2555,e2031f6b83a4f146,32cdc68739cefda0,2025-03-27 18:27:53,1998,F,H4K,NL,810,2,1,4,2,1,3,63.96,65.95,5891.25,7806.05,1,0,0,0,False,,False,1,0,False,2025-03-26,2025-04-02,bureau_v1
193,889,44f55466eb6126be,8a80c00567ca1ddf,2025-02-06 12:25:35,1947,M,R7M,PE,739,2,1,4,5,1,0,28.12,136.49,20923.45,2888.25,0,1,0,0,False,,False,2,0,False,2025-01-11,2025-02-12,bureau_v1
194,475,e9fc24247e0a3841,f3760a0dcc48426b,2025-06-03 12:31:55,1953,F,S6A,YT,502,0,0,3,2,1,0,10.16,114.51,57166.84,44307.18,0,1,0,0,False,,False,0,0,False,2025-05-10,2025-06-04,bureau_v1
195,7906,,7a80039e17af2e97,2025-03-24 11:07:51,1995,F,J8T,BC,780,5,3,9,4,6,0,38.34,87.82,3725.98,19090.91,0,2,1,0,False,,False,0,2,True,2025-03-08,2025-03-28,bureau_v1
196,684,516bfaf1f62f56b3,dc13cae100a81ae5,2025-01-09 15:52:37,1952,M,G4M,AB,732,1,0,4,4,2,1,68.14,80.9,68568.87,5202.29,0,0,1,0,False,,False,1,1,False,2025-01-07,2025-01-14,bureau_v1
197,4845,e4d29df0278cf306,fdce4f537ea799c1,2025-02-10 16:33:48,1995,F,T2K,NS,506,1,0,2,2,1,0,60.75,60.75,19159.52,28667.29,0,1,0,0,False,,False,1,0,False,2025-02-08,2025-02-14,bureau_v1
198,1116,b1aa60bd5aec1d68,b6d215636b591ab6,2025-01-24 11:52:26,2001,F,P9E,QC,666,2,0,4,2,2,0,85.39,126.22,18135.27,80263.68,0,1,0,0,False,,False,0,2,False,2025-01-17,2025-01-25,bureau_v1
199,5223,d1f0d51bca5a324f,ba92a515eafb7112,2025-07-22 12:10:16,1945,M,S2N,ON,760,0,0,4,1,2,2,24.97,90.03,18646.51,4446.92,0,0,0,0,True,11.0,False,2,0,False,2025-07-16,2025-07-25,bureau_v1
200,8232,,3fc20b0b2243bbf7,2025-02-16 10:44:27,1966,F,B7S,NS,661,0,0,4,1,4,0,36.4,70.02,25361.73,3226.25,1,0,0,0,False,,False,1,0,False,2025-01-31,2025-02-20,bureau_v1
201,6402,,d0cbe460a41999a9,2025-03-16 16:58:10,1986,M,M5Y,YT,873,2,0,4,0,4,2,56.67,56.67,48912.21,1590.85,0,0,1,0,False,,False,2,1,False,2025-03-15,2025-03-20,bureau_v1
202,4536,,a3ac76a86e11ea11,2025-04-20 15:55:25,1949,M,R0V,NU,659,2,1,6,7,2,0,54.55,54.55,17570.94,11916.04,0,1,0,0,False,,True,2,0,False,2025-04-15,2025-04-23,bureau_v1
203,2086,,9831fb4bfc388b04,2025-02-12 17:26:29,1983,F,H2A,QC,614,1,0,7,5,2,0,23.24,77.39,8866.25,16716.05,0,0,0,0,False,,False,3,1,False,2025-01-14,2025-02-18,bureau_v1
204,1899,65ed32b400e28889,e91d5ebf5c305ece,2025-03-23 09:47:21,1991,F,T8H,YT,625,3,2,0,1,0,0,53.54,53.54,17811.77,25877.47,2,0,0,0,False,,False,1,1,True,2025-03-20,2025-03-27,bureau_v1
205,427,,be722e252d18f5d3,2025-05-16 18:43:50,1971,M,X6R,QC,780,2,1,8,5,3,0,35.92,49.26,33439.1,2237.75,1,0,0,0,False,,False,1,0,False,2025-05-09,2025-05-17,bureau_v1
206,533,a5ab0883c80b4411,da124b7d913e0bc9,2025-04-19 19:20:50,1966,F,J5R,AB,642,1,0,7,3,2,2,32.58,80.97,3778.3,11913.22,1,0,1,0,False,,False,2,1,True,2025-04-07,2025-04-23,bureau_v1
207,8692,121e5a1ee28faea8,de5a25810f69c695,2025-04-16 17:48:28,1987,F,J5A,QC,699,2,1,4,1,2,2,45.83,45.83,47522.65,39556.17,2,0,0,0,False,,False,1,0,False,2025-04-06,2025-04-18,bureau_v1
208,7058,9cc7cc6e8bc8bc65,76603304b33c92d5,2025-06-10 10:58:06,1992,F,E6V,MB,615,3,1,1,1,0,3,101.32,101.32,9746.51,3158.83,2,1,0,0,False,,False,0,0,True,2025-06-01,2025-06-12,bureau_v1
209,2016,1e220b06550a52b8,940b87e060dc94b4,2025-03-14 14:27:15,1999,M,E1V,QC,725,5,2,3,2,2,0,33.13,33.13,46865.15,1859.82,0,0,0,1,False,,False,0,0,False,2025-03-08,2025-03-16,bureau_v1
210,5238,75840f41ebda93ef,536a556a536c9c20,2025-08-05 13:07:16,1966,F,Y5N,AB,706,1,0,6,4,2,1,9.99,30.65,20873.87,15208.33,0,0,0,0,False,,False,1,2,False,2025-07-11,2025-08-07,bureau_v1
211,6596,,e978e40010c3d88f,2025-04-09 13:35:09,1965,M,R9C,ON,747,2,0,1,2,2,0,76.37,76.37,11839.2,3405.13,0,0,0,0,False,,True,1,0,True,2025-03-29,2025-04-14,bureau_v1
212,2506,39cd8ce98ec71dee,4382d6d7c5ec2b83,2025-03-05 12:19:12,1985,M,A9H,NL,807,0,0,6,6,2,1,0.0,13.4,53568.89,250000.0,0,0,0,0,False,,False,1,1,False,2025-02-11,2025-03-11,bureau_v1
213,6806,,7ec1d30155167247,2025-05-17 14:47:46,1980,M,C2C,AB,622,1,1,5,3,3,1,35.18,105.97,13476.9,5549.89,1,0,1,0,False,,False,2,1,False,2025-05-03,2025-05-19,bureau_v1
214,2559,,29ae25d300c5320b,2025-08-08 16:40:27,1966,F,Y5H,NB,698,0,0,4,1,2,1,25.52,43.94,16349.17,1805.47,1,0,0,0,False,,True,0,1,False,2025-07-20,2025-08-13,bureau_v1
215,1563,9dc2b63cb46c8f49,8b10169f2920484a,2025-05-04 11:38:31,1950,M,Y4N,SK,616,1,0,5,3,2,0,56.95,56.95,104966.57,15551.73,1,1,0,0,False,,False,1,0,False,2025-04-24,2025-05-06,bureau_v1
216,312,50b307f3ac3ddb5f,71fef9667d9e8639,2025-02-13 16:21:02,1986,F,M8E,MB,762,0,0,3,1,4,0,62.99,62.99,21779.24,12443.57,0,0,0,0,False,,False,2,2,False,2025-02-11,2025-02-13,bureau_v1
217,8068,11bd49f609de3c1c,bd2ee7b91f1d1726,2025-03-24 16:15:05,1991,F,C7A,SK,698,1,0,8,8,1,0,22.73,22.73,25465.12,7592.72,1,0,0,0,False,,False,0,0,False,2025-03-02,2025-03-30,bureau_v1
218,4146,,abc989888bf72689,2025-06-03 11:17:30,1965,F,N4H,BC,762,2,0,4,3,1,1,42.01,42.01,9359.59,591.6,0,0,0,1,False,,False,0,0,False,2025-05-09,2025-06-05,bureau_v1
219,5024,8d5902886d23943b,1c3c018822a303ac,2025-05-01 19:31:41,1955,M,N3J,NL,557,0,0,0,1,0,1,0.0,112.92,17496.04,1390.71,0,0,0,0,False,,False,0,0,True,2025-04-04,2025-05-05,bureau_v1
220,2845,,ff2cf6806bd421c9,2025-02-23 14:44:12,1996,F,S9K,NT,670,3,1,6,6,0,1,75.4,75.4,38891.86,23271.74,1,0,0,0,False,,False,0,0,False,2025-02-12,2025-02-26,bureau_v1
221,3562,e810aba79cd9dba6,2dfa5a9a32d60161,2025-05-02 12:41:29,1999,M,E8C,QC,670,1,0,1,3,1,0,0.0,118.4,41612.98,21635.32,0,0,0,0,False,,False,4,1,True,2025-04-18,2025-05-08,bureau_v1
222,1195,2dab987e14f6c017,9344dcdb20022c1c,2025-02-18 18:00:07,1950,M,T7N,SK,724,2,1,7,2,2,3,34.49,111.65,42223.0,6986.3,0,1,0,0,False,,False,0,1,False,2025-02-05,2025-02-23,bureau_v1
